VA,PA,PMU_Type,Rank,Bank,BankGroup
0x7effe88dec00,0x2b0aabc00,13,0,14,2
0x7f00e8999f00,0x32efa5f00,17,0,14,2
0x7f00d6766800,0x32c814800,13,0,4,0
0x7f003af78180,0x2035a4180,16,0,1,1
0x7f00ff9fea80,0x3334b4a80,14,0,5,1
0x7f002121b880,0x33530d880,13,0,13,1
0x7f00e418d480,0x32d404480,13,0,3,3
0x7f010b793180,0x32fba9180,16,0,9,1
0x7f010ec24e00,0x3289b4e00,14,0,6,2
0x7f0130174f80,0x2b2f5df80,17,0,15,3
0x7f00d2c98500,0x234d31500,16,0,10,2
0x7f0022490d80,0x33d7f6d80,16,0,7,3
0x7f00be17fd00,0x337c9dd00,16,0,14,2
0x7effa7b00880,0x32e950880,13,0,5,1
0x7f0138519e00,0x3391a9e00,14,0,14,2
0x7effe4f26280,0x2b504c280,14,0,1,1
0x7efffdc50700,0x32888d700,17,0,10,2
0x7f0111ba6380,0x26f0a3380,17,0,9,1
0x7f0036fe7800,0x3310b2800,13,0,4,0
0x7f0170feaf80,0x1e3dc2f80,17,0,7,3
0x7f014e96bc80,0x336150c80,13,0,7,3
0x7f0009657a80,0x32cb4ea80,14,0,5,1
0x7effa3602280,0x270da1280,14,0,9,1
0x7f008a449180,0x332ff6180,16,0,1,1
0x7f0011245e80,0x32ebaae80,14,0,7,3
0x7f00745be100,0x32a1e2100,16,0,0,0
0x7f0137b92100,0x3377db100,16,0,8,0
0x7eff92a41500,0x32b908500,16,0,2,2
0x7effd57b6200,0x329628200,14,0,0,0
0x7effbe5bf580,0x337334580,16,0,3,3
0x7f007cbd8c00,0x32a981c00,13,0,14,2
0x7f000b496a00,0x32f31aa00,14,0,4,0
0x7f0158773980,0x33a765980,16,0,13,1
0x7f01245ae200,0x3281e3200,14,0,8,0
0x7f00a6d29280,0x32c8ac280,14,0,1,1
0x7effb8b0f500,0x206a30500,16,0,2,2
0x7f00db96da00,0x33a2b7a00,14,0,12,0
0x7f00f1b5c080,0x2eb7ad080,13,0,9,1
0x7effbc91fb80,0x32986eb80,17,0,5,1
0x7f012d364d00,0x33ba00d00,16,0,6,2
0x7f0092731380,0x32ed23380,17,0,9,1
0x7efff2411e80,0x2edbe8e80,14,0,7,3
0x7f014ad3fd00,0x33596ad00,16,0,6,2
0x7f00b99a3280,0x3351cf280,14,0,9,1
0x7f0047563100,0x33bd3e100,16,0,0,0
0x7f0089b93f80,0x26d516f80,17,0,7,3
0x7f00bfe16000,0x2b11fc000,13,0,0,0
0x7f0134b33000,0x331fea000,13,0,0,0
0x7f018aa35780,0x33b488780,17,0,3,3
0x7f00d06b2b80,0x2e50d7b80,17,0,13,1
0x7f009e848380,0x33585d380,17,0,9,1
0x7f00c57c1980,0x32ac32980,16,0,5,1
0x7f010c4f7000,0x2ee236000,13,0,0,0
0x7f01282f3a00,0x330d56a00,14,0,4,0
0x7f0139490c80,0x32dfe2c80,13,0,7,3
0x7f017534a680,0x337e9e680,14,0,3,3
0x7f015a149580,0x266951580,16,0,11,3
0x7f0156853480,0x2c2cc2480,13,0,3,3
0x7f002ef7d880,0x2bf45e880,13,0,5,1
0x7f0089d4d180,0x339af6180,16,0,1,1
0x7f013db26f00,0x2bcb7bf00,17,0,14,2
0x7f00c97ea680,0x2bcde7680,14,0,11,3
0x7efff12d9b00,0x32ff72b00,17,0,4,0
0x7f012e894900,0x32a8ee900,16,0,4,0
0x7f0147dcc880,0x203e98880,13,0,5,1
0x7effa463bc80,0x335f3cc80,13,0,7,3
0x7f00e6ad7580,0x1f0c78580,16,0,3,3
0x7f0038998a00,0x337c47a00,14,0,12,0
0x7f00912e9100,0x328be7100,16,0,8,0
0x7f012ffb3180,0x2bc5df180,16,0,9,1
0x7effbecb2b80,0x32977bb80,17,0,13,1
0x7f0066d09e00,0x338144e00,14,0,6,2
0x7effa0427d00,0x33124bd00,16,0,14,2
0x7eff93e53380,0x334fa1380,17,0,9,1
0x7f00b7121a00,0x32a1daa00,14,0,4,0
0x7f00ea253f00,0x33533ff00,17,0,14,2
0x7f002364f680,0x32e999680,14,0,11,3
0x7f00e7f53880,0x329519880,13,0,13,1
0x7f0070729c00,0x2e550fc00,13,0,14,2
0x7f012b006400,0x2f1dcc400,13,0,2,2
0x7f00eb0fd600,0x332a66600,14,0,2,2
0x7f00ab4d9100,0x204ace100,16,0,0,0
0x7f010160d700,0x32fad8700,17,0,2,2
0x7f0160571180,0x333d88180,16,0,1,1
0x7f00694cbf00,0x332dd7f00,17,0,14,2
0x7f004e23e600,0x227012600,14,0,2,2
0x7f00b99efb80,0x337ff5b80,17,0,13,1
0x7f0052948b80,0x337af6b80,17,0,5,1
0x7f00bb673680,0x2ce904680,14,0,3,3
0x7f00eeb8ae80,0x2c2aa3e80,14,0,15,3
0x7f00a550a480,0x332694480,13,0,3,3
0x7f00ad5aba00,0x32b545a00,14,0,12,0
0x7f006e1eb380,0x329cc8380,17,0,1,1
0x7f000de50c80,0x335e92c80,13,0,7,3
0x7f00bceb5400,0x33d158400,13,0,2,2
0x7f00257d9480,0x333185480,13,0,11,3
0x7f000be67100,0x32b9bb100,16,0,8,0
0x7f017c555600,0x32e36f600,14,0,10,2
0x7efff4cf2080,0x3350d6080,13,0,1,1
0x7f001f739080,0x332c27080,13,0,9,1
0x7f00e89b8a80,0x2b7297a80,14,0,13,1
0x7eff9950aa80,0x26bfbaa80,14,0,5,1
0x7f0047a8da80,0x32f10aa80,14,0,5,1
0x7f00a038df00,0x32dabbf00,17,0,14,2
0x7f00117bd580,0x337f8d580,16,0,11,3
0x7f0131264200,0x2c59f7200,14,0,8,0
0x7f008f6c5b00,0x3285edb00,17,0,12,0
0x7f00059ef500,0x32b5c8500,16,0,2,2
0x7effd8edce80,0x32a86de80,14,0,15,3
0x7f00adb93e80,0x2e530be80,14,0,15,3
0x7efffb065200,0x335a08200,14,0,0,0
0x7f00fc712d00,0x339b55d00,16,0,14,2
0x7f00bd9ed880,0x276e2c880,13,0,5,1
0x7f0181d0eb80,0x330ad3b80,17,0,13,1
0x7f00b00fca80,0x1eec0fa80,14,0,13,1
0x7f0060a6b880,0x33bbcf880,13,0,13,1
0x7f00fd78d300,0x33060c300,17,0,0,0
0x7eff9702bb80,0x32e5d3b80,17,0,13,1
0x7f00bdf97980,0x1fe938980,16,0,5,1
0x7f003ace9f80,0x3283e0f80,17,0,7,3
0x7f0129ca0800,0x3348d3800,13,0,12,0
0x7f00bddea900,0x2b1c2b900,16,0,12,0
0x7f008412be00,0x32a347e00,14,0,14,2
0x7effed5e5200,0x2e44ad200,14,0,8,0
0x7f00101e7f80,0x213bdef80,17,0,7,3
0x7f0156768f80,0x32e3e2f80,17,0,7,3
0x7f0144eb4380,0x3316ac380,17,0,1,1
0x7f010cae7480,0x2bf1f4480,13,0,3,3
0x7f004f4b1f80,0x331528f80,17,0,7,3
0x7effdc14f500,0x32c3d2500,16,0,2,2
0x7f00c160bd00,0x2ac787d00,16,0,14,2
0x7f0086a31f00,0x2666b2f00,17,0,6,2
0x7f00374ff100,0x32c818100,16,0,0,0
0x7f010b181e00,0x334286e00,14,0,6,2
0x7f00067e5500,0x33754e500,16,0,2,2
0x7f01805b9980,0x32f1e6980,16,0,5,1
0x7f00b6787f80,0x3301b6f80,17,0,7,3
0x7effb91ba080,0x32e060080,13,0,1,1
0x7eff9554c080,0x2be9c2080,13,0,1,1
0x7effde28aa00,0x2044f7a00,14,0,12,0
0x7f00992e6300,0x28567b300,17,0,8,0
0x7f00f2b4f180,0x336bbe180,16,0,1,1
0x7f018023d600,0x3309f6600,14,0,2,2
0x7f004140a280,0x213d61280,14,0,9,1
0x7f00067fa680,0x33d203680,14,0,11,3
0x7f004766bf80,0x3285e4f80,17,0,7,3
0x7f0086ae2500,0x330e6f500,16,0,10,2
0x7f00fad6d400,0x33950a400,13,0,2,2
0x7eff9ccc9980,0x2b5d13980,16,0,13,1
0x7effa9646080,0x331ada080,13,0,1,1
0x7f010df29000,0x334c6a000,13,0,0,0
0x7f0050302c00,0x3329cbc00,13,0,14,2
0x7f009f971c80,0x3328b1c80,13,0,15,3
0x7f010a132d00,0x33366fd00,16,0,14,2
0x7f0096629f00,0x32a8def00,17,0,6,2
0x7f000dfbfd00,0x328119d00,16,0,14,2
0x7eff9c77f100,0x32a07c100,16,0,0,0
0x7f0083478880,0x3374d9880,13,0,13,1
0x7effe2313500,0x3325ee500,16,0,2,2
0x7f00fca79d00,0x2b702dd00,16,0,14,2
0x7f0182faa280,0x2afc07280,14,0,9,1
0x7f0018ae1f80,0x336897f80,17,0,15,3
0x7f0092351b80,0x286e60b80,17,0,5,1
0x7f00b543be00,0x334d08e00,14,0,6,2
0x7f002e90c580,0x33a69c580,16,0,3,3
0x7f00c2698480,0x333990480,13,0,3,3
0x7f009e84f900,0x332b35900,16,0,12,0
0x7f00278b4500,0x3387b8500,16,0,2,2
0x7f00e7025d80,0x3345edd80,16,0,15,3
0x7f0090a4d300,0x333f31300,17,0,8,0
0x7f0019f72980,0x2e55f7980,16,0,13,1
0x7f016012df00,0x2cdfbbf00,17,0,14,2
0x7f00e4ee9f00,0x32e356f00,17,0,6,2
0x7f015a27c180,0x33ba74180,16,0,1,1
0x7f001eff7300,0x33c803300,17,0,8,0
0x7f00f5ed9000,0x333841000,13,0,8,0
0x7effe7fa9b80,0x2c17ffb80,17,0,13,1
0x7effe23fbd80,0x33c77bd80,16,0,15,3
0x7f000a3d8300,0x2b6c4b300,17,0,8,0
0x7f00604e4c80,0x3364e6c80,13,0,7,3
0x7f0023c87b00,0x32acefb00,17,0,12,0
0x7f0185ee7e80,0x33d493e80,14,0,15,3
0x7f0117ee6200,0x32bb8a200,14,0,0,0
0x7f0014866a00,0x33b52ea00,14,0,4,0
0x7f015bb51600,0x33abaf600,14,0,10,2
0x7f009d729c00,0x32a873c00,13,0,14,2
0x7f017e68ee00,0x32da07e00,14,0,14,2
0x7f00ec383a00,0x33950da00,14,0,12,0
0x7f008d7cc300,0x2bb504300,17,0,0,0
0x7f0069144180,0x2e3011180,16,0,9,1
0x7f012ecc3a80,0x2b0345a80,14,0,13,1
0x7f0164132b80,0x333429b80,17,0,13,1
0x7f007e3a6100,0x3372d0100,16,0,0,0
0x7f0164136d00,0x33ba71d00,16,0,14,2
0x7efffe734580,0x333c43580,16,0,11,3
0x7f003b630c80,0x328967c80,13,0,15,3
0x7effd4b66b00,0x32e87cb00,17,0,4,0
0x7f0162a61480,0x32f7db480,13,0,11,3
0x7f0028e82f00,0x213ec0f00,17,0,6,2
0x7efff7b26c80,0x2e704bc80,13,0,15,3
0x7efffbf49c80,0x2c2238c80,13,0,7,3
0x7f0177666480,0x1df637480,13,0,11,3
0x7f0045476400,0x33996b400,13,0,10,2
0x7f006151f780,0x33cafe780,17,0,3,3
0x7f003d1b7a00,0x331414a00,14,0,4,0
0x7f00765d3d00,0x32a3e9d00,16,0,14,2
0x7effb084ea80,0x335cb0a80,14,0,5,1
0x7f00b3cb6a80,0x338575a80,14,0,13,1
0x7f00e9603280,0x205107280,14,0,9,1
0x7f00bf540f80,0x33535df80,17,0,15,3
0x7effcedd7200,0x2c1fd6200,14,0,0,0
0x7f018c2c1880,0x32d332880,13,0,5,1
0x7f012ca58780,0x33d518780,17,0,3,3
0x7f0132d58a80,0x335155a80,14,0,13,1
0x7f012c1b8c00,0x32a874c00,13,0,6,2
0x7f00b447db80,0x2059f4b80,17,0,5,1
0x7f001649e000,0x330d8e000,13,0,0,0
0x7effd90a9300,0x33aba3300,17,0,8,0
0x7f014669be80,0x329938e80,14,0,7,3
0x7f00e7724b80,0x2b8486b80,17,0,5,1
0x7f013ddfa400,0x337c89400,13,0,10,2
0x7f009489cd80,0x335d02d80,16,0,7,3
0x7f01435cd200,0x33032a200,14,0,0,0
0x7effb640ba80,0x1ff987a80,14,0,13,1
0x7f002bd0f080,0x33136a080,13,0,1,1
0x7f0100ad5c80,0x20b6dec80,13,0,7,3
0x7f00e5e8c700,0x1eefc7700,17,0,10,2
0x7f0038df1f80,0x2f23ccf80,17,0,7,3
0x7efff9488200,0x270fca200,14,0,0,0
0x7f007a38e580,0x32f032580,16,0,3,3
0x7f0057598180,0x32aa2b180,16,0,9,1
0x7f012a911700,0x33c946700,17,0,2,2
0x7efff94be180,0x331f3c180,16,0,1,1
0x7f00e0518600,0x29201c600,14,0,2,2
0x7f002f151580,0x2f1d69580,16,0,11,3
0x7eff9a57b900,0x2c220c900,16,0,4,0
0x7f0124303b00,0x1e8e41b00,17,0,12,0
0x7efff1762880,0x28a412880,13,0,5,1
0x7f0109d39f80,0x32b9baf80,17,0,7,3
0x7f00a766f180,0x336092180,16,0,1,1
0x7f012de88e00,0x338867e00,14,0,14,2
0x7efff8efd280,0x2c0f5b280,14,0,9,1
0x7f00db8aa300,0x1e9f3d300,17,0,8,0
0x7f00a0fc8380,0x33332c380,17,0,1,1
0x7f0012207c80,0x331126c80,13,0,7,3
0x7f013b541380,0x328a98380,17,0,1,1
0x7f0005530a80,0x32ea4fa80,14,0,13,1
0x7f012e3a3f80,0x3348a5f80,17,0,15,3
0x7effcb1db580,0x2b7293580,16,0,11,3
0x7f00a5716c00,0x209c6cc00,13,0,6,2
0x7f0150ec7800,0x32a21d800,13,0,12,0
0x7eff92446480,0x3352a6480,13,0,3,3
0x7f0179478c80,0x2b4217c80,13,0,15,3
0x7f0074c6a000,0x201fda000,13,0,0,0
0x7f01220e5100,0x332e02100,16,0,0,0
0x7f011a5c9c00,0x3304f0c00,13,0,6,2
0x7f0094debf80,0x2e9964f80,17,0,7,3
0x7f0003651400,0x1ec01f400,13,0,10,2
0x7f0124b84080,0x28a5ee080,13,0,1,1
0x7f0006d96780,0x333d8a780,17,0,3,3
0x7f005cb3e100,0x2edbf8100,16,0,0,0
0x7effc86f9b00,0x2b4a28b00,17,0,4,0
0x7f0003af8680,0x330da3680,14,0,11,3
0x7f011fc2b780,0x334ddb780,17,0,11,3
0x7f013fd28100,0x332177100,16,0,8,0
0x7f01339ce700,0x33a853700,17,0,10,2
0x7f016b9a2900,0x331aa5900,16,0,12,0
0x7f00e3788c00,0x336b24c00,13,0,6,2
0x7f006938b900,0x2e55a2900,16,0,4,0
0x7f00c699c180,0x3319fe180,16,0,1,1
0x7f00b8099d80,0x2c60d2d80,16,0,7,3
0x7f009cdac900,0x26f43e900,16,0,4,0
0x7efff8dfac00,0x2b4f20c00,13,0,6,2
0x7f0003ee9f80,0x332cbff80,17,0,15,3
0x7effd4be5500,0x1eb4bc500,16,0,2,2
0x7eff8d0d8a00,0x2b86c1a00,14,0,12,0
0x7f0044926280,0x32b0b8280,14,0,1,1
0x7f00ef960180,0x32a8d3180,16,0,9,1
0x7f00c6c3e080,0x334d28080,13,0,1,1
0x7f00efac0500,0x2f2273500,16,0,10,2
0x7f012429bc80,0x2b48efc80,13,0,15,3
0x7f0139f23a80,0x3368bfa80,14,0,13,1
0x7f0132471800,0x28c82c800,13,0,4,0
0x7effb1427b80,0x33335fb80,17,0,13,1
0x7f00fdc6d280,0x32de02280,14,0,1,1
0x7f013ee3bb80,0x32f55bb80,17,0,13,1
0x7f01276f7b00,0x33ce80b00,17,0,4,0
0x7f018ad5ad00,0x334b66d00,16,0,6,2
0x7f01301b4200,0x329eef200,14,0,8,0
0x7f005083f480,0x25edb9480,13,0,11,3
0x7f00f7293380,0x2b62ee380,17,0,1,1
0x7f0091e8ad00,0x328c32d00,16,0,6,2
0x7f001b2b8400,0x2e731a400,13,0,2,2
0x7effe49a5f80,0x2ee215f80,17,0,15,3
0x7f0082744780,0x32fe09780,17,0,11,3
0x7f0177a2a600,0x333327600,14,0,10,2
0x7f00782c3100,0x33173e100,16,0,0,0
0x7f0010feca00,0x339e0ea00,14,0,4,0
0x7f01311c8700,0x3352e6700,17,0,2,2
0x7efff30ffa80,0x339f45a80,14,0,13,1
0x7f0033ba6380,0x335ab7380,17,0,9,1
0x7f014650a980,0x336993980,16,0,13,1
0x7eff9d4f1a80,0x3387e3a80,14,0,13,1
0x7f009d15e600,0x2b77be600,14,0,2,2
0x7f0039078300,0x2c3099300,17,0,8,0
0x7f006de0d380,0x333728380,17,0,1,1
0x7f0136483980,0x335b1e980,16,0,5,1
0x7f0045892d80,0x266598d80,16,0,7,3
0x7f0014650f00,0x32b3f3f00,17,0,14,2
0x7f017c000280,0x3361a5280,14,0,9,1
0x7effa406d200,0x2afbbd200,14,0,8,0
0x7f0047943b00,0x33c629b00,17,0,12,0
0x7f0090546980,0x336849980,16,0,13,1
0x7effadc32c80,0x330c54c80,13,0,7,3
0x7f0019f12b00,0x2c2a7bb00,17,0,12,0
0x7f0129712a80,0x330df6a80,14,0,5,1
0x7effc863bd00,0x337a9dd00,16,0,14,2
0x7efffef24d80,0x331034d80,16,0,7,3
0x7f005b050b00,0x32ed27b00,17,0,12,0
0x7f01323a1480,0x33aba6480,13,0,3,3
0x7f0001beee80,0x2e40b1e80,14,0,15,3
0x7f00695a2500,0x3383b4500,16,0,2,2
0x7f006e814900,0x335880900,16,0,4,0
0x7effd017c580,0x33969c580,16,0,3,3
0x7eff9323c000,0x3386d9000,13,0,8,0
0x7f0064dc8f00,0x1fe3b4f00,17,0,6,2
0x7f0042d75100,0x337557100,16,0,8,0
0x7effe67a7580,0x33d749580,16,0,11,3
0x7f016da0af80,0x3387c9f80,17,0,15,3
0x7f017cb98b00,0x333346b00,17,0,4,0
0x7f00702da980,0x2b6c90980,16,0,5,1
0x7f00b05a4980,0x32b207980,16,0,13,1
0x7f008a096a00,0x33a22da00,14,0,12,0
0x7f00b1e11f00,0x32fe16f00,17,0,6,2
0x7f0128f1aa80,0x328a54a80,14,0,5,1
0x7f00d0b7e300,0x22ef9c300,17,0,0,0
0x7f00d052fc00,0x2b160cc00,13,0,6,2
0x7f0042d4a100,0x2b53f5100,16,0,8,0
0x7effac123b00,0x335517b00,17,0,12,0
0x7f011ad77e00,0x28ca22e00,14,0,6,2
0x7f0185210f00,0x333069f00,17,0,14,2
0x7effa6fd6d80,0x33617cd80,16,0,7,3
0x7f004a41b780,0x335ff7780,17,0,11,3
0x7f017c40fa80,0x2f2099a80,14,0,13,1
0x7f0189526580,0x2be970580,16,0,3,3
0x7f0161912180,0x33b17b180,16,0,9,1
0x7f012e421b80,0x2bdf8cb80,17,0,5,1
0x7f01752e5680,0x337c56680,14,0,3,3
0x7f017054e200,0x2305fb200,14,0,8,0
0x7f005bf6da80,0x32d75aa80,14,0,5,1
0x7effc0478900,0x335402900,16,0,4,0
0x7f0057140600,0x33b67e600,14,0,2,2
0x7effa4dda680,0x3351d3680,14,0,11,3
0x7effe58bab00,0x32c4b2b00,17,0,4,0
0x7f00af71ee80,0x2bb736e80,14,0,7,3
0x7f0065c2bd00,0x2f23add00,16,0,14,2
0x7f0168b41600,0x339495600,14,0,10,2
0x7f0112283e00,0x2025bbe00,14,0,14,2
0x7f002f54ed80,0x2c0ddbd80,16,0,15,3
0x7f00ccf51480,0x337030480,13,0,3,3
0x7f0094809e80,0x208487e80,14,0,15,3
0x7f00a3444300,0x2e44ed300,17,0,8,0
0x7f015b8e8180,0x2b0687180,16,0,9,1
0x7eff97ab2000,0x32c498000,13,0,0,0
0x7f010a9eef00,0x2885c6f00,17,0,6,2
0x7f011d46d100,0x32b97a100,16,0,0,0
0x7effd2ed9900,0x2f2172900,16,0,4,0
0x7efff21ddd80,0x32c090d80,16,0,7,3
0x7f00f8e05e80,0x2ba9d2e80,14,0,7,3
0x7f0129580100,0x32ade7100,16,0,8,0
0x7f0120a99180,0x21d4cf180,16,0,9,1
0x7effad022b00,0x33d75ab00,17,0,4,0
0x7f0070f7c880,0x334b38880,13,0,5,1
0x7f00dff05580,0x33a4b3580,16,0,11,3
0x7f010bb08180,0x331559180,16,0,9,1
0x7f00fa10ea00,0x2bf36da00,14,0,12,0
0x7f00ab888100,0x2bffb8100,16,0,0,0
0x7f004e90bb00,0x33947fb00,17,0,12,0
0x7f011664a680,0x33d2b8680,14,0,3,3
0x7eff96974680,0x338055680,14,0,11,3
0x7effa77ab600,0x28e361600,14,0,10,2
0x7effb586ed80,0x339c17d80,16,0,15,3
0x7eff9ed5cf00,0x332fb8f00,17,0,6,2
0x7f002f506e80,0x337060e80,14,0,7,3
0x7f00dc6b3400,0x32adf6400,13,0,2,2
0x7f0005255b00,0x205f45b00,17,0,12,0
0x7eff90e00e00,0x32b2b4e00,14,0,6,2
0x7f007d0f4e00,0x227208e00,14,0,6,2
0x7f00f06ecf00,0x2b7450f00,17,0,6,2
0x7f00b5c16d80,0x33b564d80,16,0,7,3
0x7f018081ee00,0x328588e00,14,0,6,2
0x7f0040ed5100,0x27687c100,16,0,0,0
0x7effa2c46480,0x1b8cfb480,13,0,11,3
0x7f0161be5200,0x336b26200,14,0,0,0
0x7effac56c780,0x2be40c780,17,0,3,3
0x7f017f498080,0x2eb65c080,13,0,1,1
0x7f0167509080,0x2c12c1080,13,0,9,1
0x7effead6ad00,0x274e67d00,16,0,14,2
0x7f0092121980,0x32cbe7980,16,0,13,1
0x7f0179f96d00,0x273b11d00,16,0,14,2
0x7effa5ec6b80,0x1dc6dfb80,17,0,13,1
0x7f007caef400,0x2bfd6e400,13,0,2,2
0x7f002c632e00,0x32f173e00,14,0,14,2
0x7f00b7413100,0x330a7c100,16,0,0,0
0x7f00ef5ac580,0x32e248580,16,0,3,3
0x7f00d38e2e00,0x335281e00,14,0,14,2
0x7f017df1d600,0x32d939600,14,0,10,2
0x7effa4040300,0x33a1cd300,17,0,8,0
0x7f0076966b80,0x338f3db80,17,0,13,1
0x7f0062fc2580,0x3380aa580,16,0,3,3
0x7f002bb4ce00,0x33d060e00,14,0,6,2
0x7f017b5b9080,0x2e3051080,13,0,9,1
0x7f0114b2f400,0x3289ad400,13,0,10,2
0x7effb2489e00,0x331021e00,14,0,14,2
0x7f0169763980,0x332fbd980,16,0,13,1
0x7f00b2df3c00,0x32d2f7c00,13,0,14,2
0x7f00f47db380,0x334cc2380,17,0,1,1
0x7f0140cbff00,0x334cc0f00,17,0,6,2
0x7f0042695200,0x338925200,14,0,8,0
0x7f00ca4fbf00,0x2c0a96f00,17,0,6,2
0x7f0043acae80,0x3335bee80,14,0,7,3
0x7f01223dab80,0x2639f0b80,17,0,5,1
0x7effecf64c00,0x32937dc00,13,0,14,2
0x7f00d8719f00,0x284c63f00,17,0,14,2
0x7f00e120e400,0x33386f400,13,0,10,2
0x7effac16ca80,0x32ae85a80,14,0,13,1
0x7f0130d04a80,0x33551ea80,14,0,5,1
0x7f0004f7f080,0x32c97c080,13,0,1,1
0x7f00eec17900,0x33d246900,16,0,4,0
0x7f015fe52d00,0x3371cbd00,16,0,14,2
0x7f00479f7a00,0x33cc87a00,14,0,12,0
0x7f0100373800,0x331318800,13,0,4,0
0x7f0129ef7900,0x33d293900,16,0,12,0
0x7f008b1aef00,0x2c59cdf00,17,0,14,2
0x7f0093ad4780,0x20bdf5780,17,0,11,3
0x7f002439c280,0x33b54e280,14,0,1,1
0x7f0015657b00,0x337883b00,17,0,12,0
0x7f000a155b00,0x204562b00,17,0,4,0
0x7f0020d5fd80,0x33aa6dd80,16,0,15,3
0x7f0030055f00,0x32d5f4f00,17,0,6,2
0x7f00cd919f00,0x3392b6f00,17,0,6,2
0x7f0038e97400,0x2f13ba400,13,0,2,2
0x7f007dab6580,0x33984e580,16,0,3,3
0x7f010d020880,0x2afa51880,13,0,13,1
0x7f0086bed380,0x28cd3d380,17,0,9,1
0x7f0160417180,0x3375d6180,16,0,1,1
0x7effcd487e80,0x32f015e80,14,0,15,3
0x7f0179185b00,0x338a5fb00,17,0,12,0
0x7f00a418c080,0x32f8c5080,13,0,9,1
0x7f00562da280,0x3290a4280,14,0,1,1
0x7f00babad880,0x334490880,13,0,5,1
0x7f00493cde80,0x2b6484e80,14,0,7,3
0x7effeffbb400,0x2c1311400,13,0,10,2
0x7f007d18fb00,0x33acc3b00,17,0,12,0
0x7f0122761380,0x2f211d380,17,0,9,1
0x7efface57300,0x33b515300,17,0,8,0
0x7f00b2576480,0x3381c5480,13,0,11,3
0x7f00e7867c80,0x32d380c80,13,0,7,3
0x7f00ad4d2c00,0x2b639dc00,13,0,14,2
0x7f00ef8c8880,0x33c9ea880,13,0,5,1
0x7f006a0c9b00,0x338ec1b00,17,0,12,0
0x7eff90872d00,0x3309a5d00,16,0,14,2
0x7f0021638380,0x2be616380,17,0,1,1
0x7f013229f180,0x33222a180,16,0,1,1
0x7effe1efb200,0x330f59200,14,0,8,0
0x7f005a5f2c80,0x33ac81c80,13,0,15,3
0x7f0030dbd980,0x33c3ee980,16,0,5,1
0x7f00a2e7be80,0x2c4e0ce80,14,0,7,3
0x7f015e8b2480,0x33bf7d480,13,0,11,3
0x7f00a7c61f00,0x3288a9f00,17,0,14,2
0x7efffe3bf400,0x339c54400,13,0,2,2
0x7f012825cb00,0x33a332b00,17,0,4,0
0x7f0014175980,0x2e9898980,16,0,5,1
0x7effa3b30280,0x2b218e280,14,0,1,1
0x7f002d51ad00,0x33caebd00,16,0,14,2
0x7f011e8d6500,0x337b5b500,16,0,10,2
0x7f0097aa6580,0x330767580,16,0,11,3
0x7f00b1504180,0x32faf6180,16,0,1,1
0x7f007fd0fa00,0x2b8c78a00,14,0,4,0
0x7f00d9a70e00,0x3348a1e00,14,0,14,2
0x7f0185eea780,0x33702b780,17,0,11,3
0x7f002c081700,0x339981700,17,0,10,2
0x7f00d6bf2600,0x19b2d1600,14,0,10,2
0x7f0182beef00,0x32b2fdf00,17,0,14,2
0x7f01300d6f80,0x32b5f7f80,17,0,15,3
0x7effed686300,0x33adf7300,17,0,8,0
0x7f00544d8080,0x2f20f4080,13,0,1,1
0x7f0109f99c80,0x33a72ac80,13,0,7,3
0x7effb4575600,0x32e289600,14,0,10,2
0x7eff9ee64000,0x2ce2f5000,13,0,8,0
0x7f0126090a80,0x32e0a5a80,14,0,13,1
0x7eff9c242b00,0x339ca4b00,17,0,4,0
0x7f009aa51780,0x336679780,17,0,11,3
0x7eff8fde3a00,0x32adcda00,14,0,12,0
0x7f00a40b8000,0x2e9adc000,13,0,0,0
0x7f015ad39e80,0x1fa755e80,14,0,15,3
0x7f00afa86280,0x332910280,14,0,1,1
0x7f00a2618900,0x1f832d900,16,0,12,0
0x7f0131e86b80,0x2f1d6ab80,17,0,5,1
0x7f014f4eb380,0x329cc7380,17,0,9,1
0x7f011e426600,0x331878600,14,0,2,2
0x7f012c5c1e80,0x32d361e80,14,0,15,3
0x7f0093622500,0x33931d500,16,0,10,2
0x7f011611a180,0x1e3584180,16,0,1,1
0x7f00c81f3a80,0x330e08a80,14,0,5,1
0x7f00afff5e80,0x2b73f2e80,14,0,7,3
0x7f016e886700,0x337493700,17,0,10,2
0x7f00fef89580,0x33803e580,16,0,3,3
0x7efffeb4d700,0x33a6b5700,17,0,10,2
0x7f013d407100,0x2ee393100,16,0,8,0
0x7f0050f8f780,0x32aeb0780,17,0,3,3
0x7effae575f00,0x33b431f00,17,0,14,2
0x7f00380ca500,0x339ac2500,16,0,2,2
0x7effcca5c300,0x2b4388300,17,0,0,0
0x7effcef64000,0x338de8000,13,0,0,0
0x7f000d07cb80,0x33ad58b80,17,0,5,1
0x7efff7486d80,0x2135a1d80,16,0,15,3
0x7f0032e56d00,0x2e38f1d00,16,0,14,2
0x7f0095d68580,0x33304d580,16,0,11,3
0x7effcd00ee00,0x32b03ae00,14,0,6,2
0x7f00cc0bd080,0x338120080,13,0,1,1
0x7effc83ae580,0x33d75c580,16,0,3,3
0x7f011840b700,0x330a72700,17,0,2,2
0x7f0003de9680,0x2c2059680,14,0,11,3
0x7effa4a72b00,0x3392e7b00,17,0,12,0
